Company,CIK,Date,Word Count,Sentiment Score,Sentiment Category,Positive Words,Negative Words,Key Sentiment Words,Boilerplate Percentage,Sentence Count,Max Sentence Length,Flesch Reading Ease,Flesch-Kincaid Grade Level,Gunning-Fog Index,Year,Company Presence by Year,Total Reports by Company
NETAPP INC,1002047,2014-06-17,10796,-0.087937857,Slightly Negative,"{'favorably': 7, 'enhancement': 2, 'gain': 4, 'achieve': 1, 'improve': 1, 'profitability': 2, 'efficiency': 4, 'best': 1, 'effective': 18, 'assure': 1, 'efficient': 1, 'satisfy': 2, 'progress': 1, 'good': 3, 'satisfactory': 1, 'favorable': 7, 'enhance': 1, 'able': 2, 'innovative': 1, 'strong': 1, 'benefit': 13, 'achievement': 1}","{'curtail': 1, 'defer': 17, 'unpaid': 1, 'forfeiture': 2, 'unfavorably': 1, 'lack': 1, 'dispute': 1, 'unexpected': 1, 'unable': 1, 'cancel': 2, 'suffer': 1, 'deviate': 1, 'doubtful': 1, 'terminates': 1, 'unanticipated': 2, 'inquiry': 1, 'adverse': 1, 'solvency': 2, 'undelivered': 1, 'loss': 10, 'limitation': 2, 'default': 2, 'volatility': 4, 'liquidate': 1, 'restructuring': 5, 'critical': 3, 'expose': 1, 'writedowns': 4, 'bad': 5, 'deteriorate': 1, 'downgrade': 1, 'decline': 5, 'termination': 3, 'suspend': 1, 'obsolete': 6, 'infringement': 1, 'adversely': 11, 'insufficient': 2, 'impairment': 12, 'force': 1, 'discontinue': 1, 'failure': 4, 'disaster': 2, 'liquidation': 1, 'negatively': 1, 'deterioration': 1, 'obsolescence': 1, 'absence': 1, 'dispose': 1, 'penalty': 2}","[('effective', 18), ('defer', 17), ('benefit', 13), ('impairment', 12), ('adversely', 11), ('loss', 10), ('favorable', 7), ('favorably', 7), ('obsolete', 6), ('restructuring', 5), ('decline', 5), ('bad', 5), ('volatility', 4), ('writedowns', 4), ('efficiency', 4), ('failure', 4), ('gain', 4), ('termination', 3), ('good', 3), ('critical', 3)]",0.0,358,207,42.82,12.2,9.87,2014,97/100,12/20
NETAPP INC,1002047,2021-06-21,10181,-0.074015748,Slightly Negative,"{'great': 1, 'enable': 2, 'favorably': 1, 'innovation': 4, 'efficiently': 1, 'enhancement': 2, 'gain': 13, 'achieve': 1, 'improve': 4, 'exceptional': 1, 'profitability': 2, 'best': 2, 'effective': 6, 'opportunity': 6, 'satisfy': 2, 'good': 3, 'satisfactory': 1, 'favorable': 8, 'able': 1, 'improvement': 1, 'benefit': 13, 'innovate': 1, 'enables': 1}","{'curtail': 2, 'defer': 12, 'unpaid': 3, 'lack': 1, 'weakness': 1, 'terminate': 1, 'nonperformance': 1, 'challenge': 2, 'lapse': 1, 'suffer': 1, 'cancellation': 1, 'difficult': 1, 'volatile': 1, 'unanticipated': 3, 'adverse': 1, 'solvency': 1, 'loss': 10, 'limitation': 1, 'default': 3, 'exacerbate': 1, 'litigation': 2, 'volatility': 2, 'seize': 1, 'disclose': 2, 'delay': 2, 'restructuring': 10, 'cut': 1, 'critical': 3, 'expose': 1, 'writedowns': 2, 'downgrade': 1, 'decline': 6, 'suspend': 2, 'disruption': 1, 'obsolete': 6, 'adversely': 9, 'insufficient': 2, 'impairment': 12, 'force': 1, 'closing': 2, 'discontinue': 1, 'failure': 1, 'negatively': 1, 'deterioration': 1, 'obsolescence': 1, 'unfavorable': 1, 'dispose': 1, 'shortage': 1}","[('benefit', 13), ('gain', 13), ('impairment', 12), ('defer', 12), ('restructuring', 10), ('loss', 10), ('adversely', 9), ('favorable', 8), ('opportunity', 6), ('effective', 6), ('decline', 6), ('obsolete', 6), ('improve', 4), ('innovation', 4), ('unpaid', 3), ('unanticipated', 3), ('default', 3), ('good', 3), ('critical', 3), ('delay', 2)]",0.319004705,324,247,32.57,16.2,14.04,2021,78/100,12/20
YAHOO INC,1011006,2004-02-27,28940,-0.190408253,Negative,"{'great': 3, 'enable': 2, 'beneficial': 1, 'superior': 3, 'meritorious': 2, 'enhancement': 2, 'gain': 29, 'achieve': 2, 'profitability': 1, 'best': 1, 'effective': 16, 'assure': 7, 'opportunity': 2, 'efficient': 1, 'strengthen': 2, 'satisfy': 1, 'resolve': 1, 'favorable': 1, 'enhance': 4, 'exclusivity': 2, 'able': 5, 'succeed': 1, 'strong': 1, 'improvement': 4, 'benefit': 14}","{'prejudice': 1, 'defer': 37, 'writeoffs': 1, 'plead': 1, 'dispute': 1, 'terminate': 2, 'pretrial': 1, 'undisclosed': 1, 'dismissal': 1, 'cancel': 4, 'lapse': 1, 'cease': 5, 'suffer': 1, 'slowdown': 2, 'concern': 1, 'purportedly': 1, 'complaint': 10, 'doubtful': 3, 'volatile': 1, 'infringe': 1, 'adverse': 7, 'defendant': 10, 'deny': 2, 'loss': 138, 'limitation': 1, 'purport': 1, 'default': 1, 'disagreement': 1, 'defamation': 1, 'litigation': 8, 'omit': 1, 'volatility': 10, 'improper': 1, 'disclose': 1, 'damage': 6, 'uncollectible': 2, 'restructuring': 44, 'critical': 2, 'fraud': 1, 'expose': 5, 'writedowns': 2, 'defect': 1, 'bad': 1, 'deteriorate': 1, 'arrears': 1, 'decline': 13, 'breach': 3, 'termination': 9, 'violates': 1, 'allege': 10, 'infringement': 7, 'adversely': 3, 'impairment': 46, 'force': 4, 'closing': 2, 'failure': 1, 'deficit': 2, 'violation': 1, 'defend': 3, 'dismiss': 2, 'impropriety': 1, 'forego': 1, 'dispose': 2, 'plaintiff': 8, 'restate': 8, 'misstatement': 1, 'inability': 2}","[('loss', 138), ('impairment', 46), ('restructuring', 44), ('defer', 37), ('gain', 29), ('effective', 16), ('benefit', 14), ('decline', 13), ('volatility', 10), ('complaint', 10), ('allege', 10), ('defendant', 10), ('termination', 9), ('litigation', 8), ('plaintiff', 8), ('restate', 8), ('adverse', 7), ('infringement', 7), ('assure', 7), ('damage', 6)]",0.769908752,1284,361,32.94,14.0,9.5,2004,67/100,14/20
YAHOO INC,1011006,2005-11-03,28862,-0.122503776,Negative,"{'great': 7, 'enable': 2, 'beneficial': 1, 'superior': 3, 'innovation': 1, 'meritorious': 2, 'positive': 4, 'enhancement': 2, 'gain': 38, 'achieve': 5, 'positively': 1, 'improve': 1, 'best': 1, 'effective': 30, 'satisfied': 2, 'assure': 2, 'efficient': 1, 'strengthen': 1, 'attractive': 1, 'satisfy': 1, 'resolve': 1, 'good': 1, 'strengthens': 2, 'enhance': 5, 'able': 3, 'benefiting': 1, 'innovative': 1, 'succeed': 1, 'strong': 2, 'improvement': 2, 'benefit': 19}","{'weaken': 2, 'prejudice': 1, 'prevention': 1, 'defer': 43, 'unauthorized': 1, 'writeoffs': 1, 'plead': 2, 'dispute': 9, 'terminate': 1, 'unable': 2, 'pretrial': 1, 'undisclosed': 1, 'dismissal': 1, 'cancel': 3, 'susceptible': 1, 'lapse': 1, 'cease': 1, 'suffer': 1, 'opposition': 1, 'concern': 2, 'purportedly': 1, 'negative': 3, 'complaint': 10, 'doubtful': 1, 'infringe': 2, 'adverse': 4, 'defendant': 10, 'deny': 2, 'loss': 81, 'limitation': 2, 'purport': 1, 'default': 1, 'disagreement': 1, 'defamation': 1, 'litigation': 14, 'omit': 1, 'inadequate': 2, 'volatility': 10, 'improper': 1, 'disclose': 2, 'impaired': 5, 'damage': 6, 'uncollectible': 1, 'delay': 2, 'restructuring': 2, 'critical': 3, 'fraud': 1, 'expose': 5, 'writedowns': 1, 'bad': 1, 'deteriorate': 2, 'arrears': 1, 'decline': 7, 'breach': 3, 'termination': 1, 'violates': 1, 'allege': 10, 'infringement': 9, 'adversely': 1, 'incorrectly': 1, 'impairment': 33, 'force': 3, 'closing': 2, 'failure': 2, 'deficit': 1, 'violation': 1, 'defend': 3, 'dismiss': 7, 'impropriety': 1, 'forego': 1, 'weakens': 2, 'unfavorable': 1, 'dispose': 2, 'plaintiff': 10, 'restate': 2, 'misstatement': 3}","[('loss', 81), ('defer', 43), ('gain', 38), ('impairment', 33), ('effective', 30), ('benefit', 19), ('litigation', 14), ('volatility', 10), ('plaintiff', 10), ('complaint', 10), ('allege', 10), ('defendant', 10), ('dispute', 9), ('infringement', 9), ('great', 7), ('decline', 7), ('dismiss', 7), ('damage', 6), ('enhance', 5), ('expose', 5)]",0.0,1218,383,39.47,13.5,10.31,2005,74/100,14/20
YAHOO INC,1011006,2006-03-03,10203,-0.008159269,Neutral,"{'great': 3, 'enable': 1, 'superior': 1, 'positive': 4, 'enhancement': 1, 'gain': 16, 'effective': 11, 'satisfied': 1, 'assure': 1, 'efficient': 1, 'strengthen': 1, 'attractive': 1, 'good': 1, 'strengthens': 1, 'enhance': 6, 'able': 1, 'benefiting': 1, 'innovative': 1, 'strong': 3, 'benefit': 12}","{'correction': 1, 'defer': 4, 'error': 1, 'divestiture': 4, 'negative': 2, 'unanticipated': 1, 'adverse': 1, 'loss': 17, 'divest': 2, 'litigation': 1, 'volatility': 1, 'restructuring': 4, 'impracticable': 1, 'critical': 4, 'expose': 1, 'arrears': 2, 'decline': 3, 'breach': 1, 'infringement': 1, 'impairment': 18, 'liquidation': 1, 'weakens': 1, 'unfavorable': 1}","[('impairment', 18), ('loss', 17), ('gain', 16), ('benefit', 12), ('effective', 11), ('enhance', 6), ('restructuring', 4), ('divestiture', 4), ('positive', 4), ('defer', 4), ('critical', 4), ('great', 3), ('strong', 3), ('decline', 3), ('divest', 2), ('negative', 2), ('arrears', 2), ('correction', 1), ('strengthens', 1), ('adverse', 1)]",0.0,453,147,29.99,15.1,11.49,2006,84/100,14/20
YAHOO INC,1011006,2007-02-23,10656,-0.026194145,Neutral,"{'great': 3, 'enable': 2, 'superior': 1, 'positive': 3, 'enhancement': 1, 'gain': 8, 'positively': 1, 'improve': 1, 'despite': 1, 'best': 1, 'effective': 12, 'satisfied': 1, 'assure': 1, 'opportunity': 1, 'efficient': 1, 'valuable': 2, 'attractive': 1, 'good': 1, 'strengthens': 1, 'enhance': 7, 'able': 1, 'benefiting': 1, 'innovative': 1, 'strong': 1, 'benefit': 15}","{'defer': 7, 'forfeiture': 6, 'divestiture': 1, 'cancel': 1, 'negative': 2, 'adverse': 1, 'loss': 14, 'inconsistency': 1, 'divest': 1, 'litigation': 1, 'volatility': 8, 'restructuring': 3, 'critical': 5, 'expose': 1, 'arrears': 2, 'decline': 4, 'breach': 1, 'infringement': 1, 'impairment': 17, 'disproportionate': 1, 'liquidation': 1, 'weakens': 1, 'unfavorable': 1, 'restate': 1, 'misstatement': 4}","[('impairment', 17), ('benefit', 15), ('loss', 14), ('effective', 12), ('volatility', 8), ('gain', 8), ('enhance', 7), ('defer', 7), ('forfeiture', 6), ('critical', 5), ('decline', 4), ('misstatement', 4), ('great', 3), ('restructuring', 3), ('positive', 3), ('enable', 2), ('negative', 2), ('valuable', 2), ('arrears', 2), ('improve', 1)]",0.325708787,460,234,30.4,14.9,11.34,2007,83/100,14/20
YAHOO INC,1011006,2008-02-27,12786,0.011506009,Neutral,"{'great': 3, 'enable': 2, 'superior': 1, 'positive': 3, 'enhancement': 2, 'gain': 13, 'achieve': 1, 'positively': 1, 'improve': 3, 'despite': 2, 'collaboration': 1, 'best': 1, 'effective': 17, 'assure': 1, 'opportunity': 2, 'valuable': 2, 'attractive': 2, 'satisfy': 1, 'good': 1, 'strengthens': 1, 'favorable': 1, 'enhance': 8, 'able': 1, 'easily': 1, 'innovative': 1, 'strong': 1, 'benefit': 34, 'strength': 1, 'enables': 1}","{'defer': 7, 'forfeiture': 5, 'divestiture': 2, 'cancel': 1, 'resign': 1, 'negative': 3, 'adverse': 1, 'loss': 19, 'litigation': 1, 'volatility': 8, 'challenged': 1, 'disclose': 1, 'delay': 1, 'restructuring': 3, 'critical': 7, 'expose': 1, 'arrears': 1, 'decline': 10, 'breach': 1, 'infringement': 1, 'impairment': 16, 'resignation': 1, 'liquidation': 2, 'negatively': 1, 'weakens': 1, 'unfavorable': 1, 'penalty': 2, 'restate': 1}","[('benefit', 34), ('loss', 19), ('effective', 17), ('impairment', 16), ('gain', 13), ('decline', 10), ('enhance', 8), ('volatility', 8), ('defer', 7), ('critical', 7), ('forfeiture', 5), ('improve', 3), ('great', 3), ('restructuring', 3), ('positive', 3), ('negative', 3), ('opportunity', 2), ('divestiture', 2), ('enable', 2), ('valuable', 2)]",0.659099231,552,206,39.06,13.7,11.03,2008,83/100,14/20
YAHOO INC,1011006,2009-02-27,12409,-0.109775222,Negative,"{'great': 2, 'enable': 2, 'superior': 1, 'positive': 3, 'enhancement': 1, 'gain': 17, 'achieve': 2, 'positively': 2, 'improve': 1, 'profitability': 1, 'easy': 1, 'despite': 1, 'collaboration': 1, 'best': 1, 'effective': 8, 'assure': 1, 'strengthen': 3, 'satisfy': 3, 'good': 1, 'strengthens': 1, 'favorable': 1, 'enhance': 2, 'able': 1, 'improvement': 3, 'benefit': 20}","{'nonfunctional': 1, 'defer': 6, 'forfeit': 2, 'forfeiture': 16, 'divestiture': 1, 'cancel': 1, 'cease': 1, 'negative': 6, 'persistent': 1, 'renegotiation': 1, 'loss': 16, 'litigation': 2, 'volatility': 8, 'challenged': 1, 'disclose': 1, 'impaired': 2, 'restructuring': 25, 'critical': 7, 'expose': 2, 'arrears': 1, 'writeoff': 2, 'decline': 5, 'breach': 1, 'termination': 1, 'infringement': 1, 'impairment': 38, 'closing': 1, 'recession': 1, 'negatively': 5, 'weakens': 1, 'penalty': 3, 'restate': 1, 'downturn': 1, 'restructurings': 2}","[('impairment', 38), ('restructuring', 25), ('benefit', 20), ('gain', 17), ('forfeiture', 16), ('loss', 16), ('effective', 8), ('volatility', 8), ('critical', 7), ('negative', 6), ('defer', 6), ('decline', 5), ('negatively', 5), ('positive', 3), ('improvement', 3), ('strengthen', 3), ('satisfy', 3), ('penalty', 3), ('great', 2), ('enable', 2)]",0.83744766,525,240,38.66,13.8,11.22,2009,87/100,14/20
YAHOO INC,1011006,2010-02-26,13407,-0.13796442,Negative,"{'great': 2, 'enable': 1, 'superior': 1, 'positive': 4, 'enhancement': 1, 'gain': 19, 'achieve': 1, 'positively': 1, 'improve': 1, 'despite': 1, 'collaboration': 1, 'best': 2, 'effective': 6, 'assure': 1, 'satisfy': 4, 'good': 1, 'strengthens': 1, 'favorable': 1, 'enhance': 1, 'exclusivity': 2, 'able': 1, 'innovative': 1, 'benefit': 21, 'exclusive': 5}","{'nonfunctional': 2, 'defer': 5, 'forfeit': 2, 'forfeiture': 16, 'terminate': 3, 'divestiture': 1, 'cancel': 1, 'cease': 1, 'negative': 2, 'persistent': 1, 'loss': 15, 'limitation': 1, 'litigation': 3, 'volatility': 8, 'challenged': 1, 'disclose': 1, 'impaired': 3, 'restructuring': 50, 'critical': 7, 'expose': 2, 'arrears': 1, 'decline': 18, 'breach': 1, 'termination': 3, 'infringement': 1, 'impairment': 35, 'force': 2, 'closing': 1, 'negatively': 2, 'weakens': 1, 'penalty': 3, 'downturn': 1}","[('restructuring', 50), ('impairment', 35), ('benefit', 21), ('gain', 19), ('decline', 18), ('forfeiture', 16), ('loss', 15), ('volatility', 8), ('critical', 7), ('effective', 6), ('exclusive', 5), ('defer', 5), ('positive', 4), ('satisfy', 4), ('litigation', 3), ('termination', 3), ('penalty', 3), ('terminate', 3), ('impaired', 3), ('great', 2)]",0.898928201,553,271,38.15,14.0,11.33,2010,89/100,14/20
YAHOO INC,1011006,2011-02-28,14138,-0.142394073,Negative,"{'great': 2, 'enable': 1, 'favorably': 1, 'positive': 3, 'gain': 21, 'achieve': 1, 'positively': 1, 'improve': 1, 'profitability': 2, 'premier': 1, 'despite': 1, 'efficiency': 1, 'best': 2, 'effective': 9, 'assure': 1, 'opportunity': 1, 'resolve': 1, 'good': 1, 'strengthens': 1, 'favorable': 2, 'enhance': 1, 'able': 1, 'innovative': 1, 'improvement': 1, 'benefit': 21, 'exclusive': 5}","{'nonfunctional': 2, 'defer': 6, 'forfeit': 4, 'forfeiture': 15, 'terminate': 2, 'divestiture': 2, 'cancel': 1, 'cease': 1, 'negative': 2, 'persistent': 1, 'terminates': 1, 'loss': 15, 'limitation': 1, 'divest': 4, 'litigation': 2, 'volatility': 8, 'challenged': 1, 'impaired': 3, 'restructuring': 54, 'critical': 7, 'expose': 1, 'bad': 3, 'arrears': 1, 'writeoff': 1, 'decline': 25, 'breach': 1, 'termination': 3, 'late': 1, 'infringement': 1, 'impairment': 28, 'force': 2, 'closing': 1, 'discontinue': 2, 'weakens': 1, 'penalty': 3, 'downturn': 1}","[('restructuring', 54), ('impairment', 28), ('decline', 25), ('benefit', 21), ('gain', 21), ('forfeiture', 15), ('loss', 15), ('effective', 9), ('volatility', 8), ('critical', 7), ('defer', 6), ('exclusive', 5), ('divest', 4), ('forfeit', 4), ('positive', 3), ('termination', 3), ('bad', 3), ('penalty', 3), ('impaired', 3), ('profitability', 2)]",0.876122879,567,286,36.22,14.8,12.02,2011,92/100,14/20
YAHOO INC,1011006,2012-02-29,13510,-0.141629343,Negative,"{'great': 1, 'innovation': 1, 'positive': 3, 'gain': 14, 'achieve': 2, 'improve': 3, 'premier': 1, 'despite': 1, 'efficiency': 1, 'best': 2, 'adequately': 1, 'effective': 5, 'assure': 2, 'progress': 1, 'resolve': 1, 'good': 1, 'strengthens': 1, 'favorable': 6, 'enhance': 1, 'able': 2, 'innovative': 1, 'improvement': 1, 'benefit': 16, 'exclusive': 4, 'enables': 1}","{'nonfunctional': 1, 'defer': 6, 'unpaid': 1, 'forfeit': 3, 'forfeiture': 16, 'terminate': 2, 'divestiture': 3, 'cancel': 1, 'cease': 1, 'cancellation': 1, 'negative': 2, 'difficult': 1, 'adverse': 1, 'loss': 15, 'limitation': 1, 'divest': 3, 'litigation': 1, 'volatility': 8, 'challenged': 1, 'impaired': 1, 'restructuring': 56, 'critical': 7, 'expose': 1, 'bad': 1, 'arrears': 1, 'writeoff': 1, 'decline': 21, 'breach': 1, 'termination': 2, 'late': 2, 'infringement': 1, 'impairment': 18, 'force': 1, 'closing': 1, 'discontinue': 2, 'weakens': 1, 'penalty': 3, 'shortfall': 1}","[('restructuring', 56), ('decline', 21), ('impairment', 18), ('forfeiture', 16), ('benefit', 16), ('loss', 15), ('gain', 14), ('volatility', 8), ('critical', 7), ('favorable', 6), ('defer', 6), ('effective', 5), ('exclusive', 4), ('improve', 3), ('divest', 3), ('divestiture', 3), ('positive', 3), ('forfeit', 3), ('penalty', 3), ('negative', 2)]",0.951772967,547,273,36.22,14.8,12.06,2012,94/100,14/20
YAHOO INC,1011006,2013-01-03,14309,-0.147969718,Negative,"{'great': 1, 'positive': 3, 'enhancement': 1, 'gain': 21, 'achieve': 1, 'improve': 3, 'despite': 2, 'efficiency': 1, 'best': 1, 'adequately': 1, 'effective': 2, 'assure': 2, 'opportunity': 1, 'strengthen': 1, 'resolve': 2, 'good': 1, 'favorable': 3, 'enhance': 2, 'exclusivity': 2, 'able': 2, 'satisfaction': 3, 'benefit': 19, 'exclusive': 2}","{'nonfunctional': 1, 'defer': 6, 'forfeit': 2, 'forfeiture': 16, 'terminate': 2, 'divestiture': 2, 'cancel': 1, 'cancellation': 1, 'negative': 2, 'difficult': 1, 'adverse': 1, 'revoke': 1, 'loss': 20, 'limitation': 10, 'divest': 1, 'litigation': 1, 'volatility': 8, 'challenged': 1, 'impaired': 1, 'restructuring': 32, 'closure': 9, 'critical': 6, 'expose': 1, 'bad': 1, 'arrears': 2, 'decline': 34, 'breach': 1, 'termination': 5, 'late': 1, 'overturn': 1, 'infringement': 1, 'adversely': 1, 'protest': 2, 'impairment': 22, 'closing': 3, 'resignation': 1, 'negatively': 1, 'penalty': 3, 'shortfall': 1}","[('decline', 34), ('restructuring', 32), ('impairment', 22), ('gain', 21), ('loss', 20), ('benefit', 19), ('forfeiture', 16), ('limitation', 10), ('closure', 9), ('volatility', 8), ('defer', 6), ('critical', 6), ('termination', 5), ('satisfaction', 3), ('improve', 3), ('favorable', 3), ('closing', 3), ('positive', 3), ('penalty', 3), ('divestiture', 2)]",0.83573168,567,237,37.13,14.4,11.69,2013,94/100,14/20
YAHOO INC,1011006,2014-02-28,16818,-0.157802455,Negative,"{'great': 2, 'beautiful': 1, 'positive': 3, 'enhancement': 1, 'gain': 18, 'beneficially': 1, 'achieve': 1, 'improve': 6, 'despite': 2, 'efficiency': 1, 'best': 1, 'adequately': 1, 'effective': 1, 'assure': 1, 'opportunity': 4, 'strengthen': 1, 'resolve': 1, 'good': 1, 'enhance': 2, 'exclusivity': 2, 'able': 2, 'innovative': 1, 'satisfaction': 2, 'improvement': 2, 'benefit': 23, 'exclusive': 3}","{'nonfunctional': 1, 'defer': 7, 'forfeit': 1, 'forfeiture': 14, 'terminate': 1, 'unexpected': 1, 'cancel': 1, 'concern': 2, 'negative': 2, 'difficult': 1, 'adverse': 2, 'loss': 18, 'limitation': 9, 'litigation': 1, 'volatility': 9, 'challenged': 1, 'impaired': 1, 'restructuring': 37, 'closure': 16, 'critical': 6, 'expose': 1, 'arrears': 2, 'decline': 47, 'breach': 1, 'termination': 9, 'late': 1, 'infringement': 1, 'adversely': 1, 'unnecessary': 1, 'protest': 1, 'impairment': 38, 'force': 1, 'closing': 3, 'resignation': 2, 'negatively': 1, 'unfavorable': 1, 'penalty': 3, 'shortfall': 1}","[('decline', 47), ('impairment', 38), ('restructuring', 37), ('benefit', 23), ('loss', 18), ('gain', 18), ('closure', 16), ('forfeiture', 14), ('volatility', 9), ('termination', 9), ('limitation', 9), ('defer', 7), ('improve', 6), ('critical', 6), ('opportunity', 4), ('closing', 3), ('positive', 3), ('exclusive', 3), ('penalty', 3), ('satisfaction', 2)]",0.808486774,605,421,35.0,15.2,12.42,2014,97/100,14/20
YAHOO INC,1011006,2015-02-27,18346,-0.115340254,Negative,"{'great': 1, 'enable': 1, 'positive': 3, 'enhancement': 1, 'gain': 43, 'beneficially': 1, 'achieve': 1, 'improve': 7, 'despite': 3, 'efficiency': 1, 'best': 1, 'adequately': 1, 'effective': 2, 'assure': 1, 'opportunity': 3, 'strengthen': 1, 'resolve': 1, 'good': 1, 'favorable': 1, 'enhance': 3, 'able': 1, 'satisfaction': 1, 'improvement': 4, 'benefit': 36}","{'nonfunctional': 1, 'prevention': 1, 'defer': 12, 'forfeiture': 14, 'terminate': 2, 'unexpected': 1, 'cancel': 1, 'cease': 2, 'concern': 2, 'negative': 2, 'difficult': 1, 'terminates': 1, 'adverse': 2, 'loss': 24, 'limitation': 8, 'detriment': 2, 'litigation': 1, 'volatility': 9, 'challenged': 1, 'impaired': 2, 'restructuring': 19, 'closure': 10, 'critical': 6, 'expose': 1, 'arrears': 2, 'decline': 68, 'breach': 1, 'termination': 3, 'late': 2, 'infringement': 1, 'adversely': 1, 'protest': 2, 'impairment': 34, 'closing': 4, 'negatively': 1, 'unfavorable': 2, 'penalty': 3}","[('decline', 68), ('gain', 43), ('benefit', 36), ('impairment', 34), ('loss', 24), ('restructuring', 19), ('forfeiture', 14), ('defer', 12), ('closure', 10), ('volatility', 9), ('limitation', 8), ('improve', 7), ('critical', 6), ('closing', 4), ('improvement', 4), ('opportunity', 3), ('enhance', 3), ('positive', 3), ('termination', 3), ('despite', 3)]",1.010360476,629,513,34.29,15.5,12.59,2015,94/100,14/20
YAHOO INC,1011006,2016-02-29,18673,-0.172848085,Negative,"{'great': 1, 'positive': 1, 'enhancement': 1, 'gain': 34, 'beneficially': 1, 'achieve': 1, 'improve': 6, 'profitability': 1, 'despite': 4, 'efficiency': 2, 'best': 1, 'adequately': 1, 'effective': 1, 'satisfied': 3, 'assure': 1, 'opportunity': 2, 'strengthen': 1, 'resolve': 2, 'good': 1, 'favorable': 1, 'enhance': 2, 'favorite': 1, 'exclusivity': 2, 'able': 1, 'satisfaction': 1, 'improvement': 3, 'benefit': 36, 'strength': 1}","{'nonfunctional': 1, 'prevention': 1, 'defer': 9, 'forfeiture': 14, 'terminate': 3, 'unexpected': 1, 'threaten': 1, 'cancel': 1, 'cease': 2, 'negative': 1, 'difficult': 1, 'adverse': 3, 'loss': 37, 'limitation': 10, 'default': 2, 'detriment': 2, 'divest': 1, 'litigation': 1, 'volatility': 9, 'challenged': 1, 'impaired': 1, 'restructuring': 14, 'critical': 7, 'expose': 1, 'bad': 2, 'invalidate': 1, 'arrears': 2, 'decline': 90, 'breach': 2, 'termination': 3, 'late': 1, 'infringement': 1, 'adversely': 2, 'impairment': 66, 'force': 2, 'closing': 3, 'liquidation': 1, 'negatively': 1, 'unfavorable': 8, 'penalty': 3}","[('decline', 90), ('impairment', 66), ('loss', 37), ('benefit', 36), ('gain', 34), ('forfeiture', 14), ('restructuring', 14), ('limitation', 10), ('volatility', 9), ('defer', 9), ('unfavorable', 8), ('critical', 7), ('improve', 6), ('despite', 4), ('adverse', 3), ('closing', 3), ('improvement', 3), ('satisfied', 3), ('termination', 3), ('penalty', 3)]",1.171744225,627,294,32.87,16.1,13.16,2016,87/100,14/20
YAHOO INC,1011006,2017-01-03,22813,-0.293168948,Negative,"{'great': 1, 'superior': 1, 'positive': 1, 'enhancement': 1, 'gain': 38, 'achieve': 1, 'improve': 8, 'profitability': 1, 'despite': 3, 'efficiency': 1, 'best': 1, 'adequately': 3, 'effective': 3, 'satisfied': 4, 'assure': 1, 'opportunity': 1, 'efficient': 1, 'strengthen': 1, 'satisfy': 1, 'resolve': 1, 'good': 1, 'enhance': 4, 'able': 2, 'satisfaction': 2, 'improvement': 3, 'benefit': 33, 'exclusive': 1}","{'nonfunctional': 1, 'shut': 3, 'disciplinary': 1, 'defer': 11, 'investigation': 11, 'forfeiture': 14, 'unauthorized': 2, 'lack': 1, 'fail': 1, 'terminate': 5, 'disregard': 1, 'unexpected': 1, 'incident': 43, 'question': 2, 'cancel': 1, 'cease': 3, 'resign': 1, 'purportedly': 1, 'negative': 1, 'difficult': 1, 'investigate': 5, 'inquiry': 2, 'adverse': 5, 'severity': 1, 'loss': 48, 'limitation': 8, 'purport': 1, 'default': 3, 'detriment': 2, 'litigation': 2, 'volatility': 9, 'challenged': 1, 'disclose': 4, 'harm': 1, 'impaired': 3, 'damage': 3, 'restructuring': 13, 'critical': 7, 'expose': 1, 'intentional': 1, 'bad': 6, 'invalidate': 1, 'arrears': 2, 'decline': 155, 'breach': 4, 'termination': 4, 'late': 2, 'omission': 1, 'allege': 1, 'infringement': 1, 'adversely': 1, 'impairment': 88, 'force': 1, 'closing': 12, 'failure': 1, 'resignation': 1, 'liquidation': 1, 'negatively': 3, 'exploit': 1, 'unfavorable': 12, 'plaintiff': 1, 'penalty': 3, 'intrusion': 1}","[('decline', 155), ('impairment', 88), ('loss', 48), ('incident', 43), ('gain', 38), ('benefit', 33), ('forfeiture', 14), ('restructuring', 13), ('closing', 12), ('unfavorable', 12), ('investigation', 11), ('defer', 11), ('volatility', 9), ('improve', 8), ('limitation', 8), ('critical', 7), ('bad', 6), ('adverse', 5), ('investigate', 5), ('terminate', 5)]",1.119221411,733,328,31.55,16.6,13.58,2017,84/100,14/20
